,sent_ind,cve_sent_ind,token,pos,tag,dep,label,pred_y
4933,CVE-2018-12881,0,and,CCONJ,CC,cc,=,=
4934,CVE-2018-12881,0,earlier,ADV,RBR,conj,<,<
4935,CVE-2018-12881,0,",",PUNCT,",",punct,sp,sp
4936,CVE-2018-12881,0,2017.011.30102,X,XX,appos,vre,vre
4937,CVE-2018-12881,0,and,CCONJ,CC,cc,=,=
4938,CVE-2018-12881,0,earlier,ADV,RBR,conj,<,<
4939,CVE-2018-12881,0,",",PUNCT,",",punct,sp,sp
4940,CVE-2018-12881,0,and,CCONJ,CC,cc,sp,sp
4941,CVE-2018-12881,0,2015.006.30452,PROPN,NNP,conj,vre,vre
4942,CVE-2018-12881,0,and,CCONJ,CC,cc,=,=
4943,CVE-2018-12881,0,earlier,ADJ,JJR,conj,<,<
4944,CVE-2018-12881,0,have,VERB,VB,ROOT,verb,verb
4945,CVE-2018-12881,0,an,DET,DT,det,O,O
4946,CVE-2018-12881,0,integer,ADJ,JJ,amod,O,O
4947,CVE-2018-12881,0,overflow,NOUN,NN,compound,O,O
4948,CVE-2018-12881,0,vulnerability,NOUN,NN,dobj,O,O
4949,CVE-2018-12881,0,.,PUNCT,.,punct,O,O
4950,CVE-2018-12881,1,Successful,ADJ,JJ,amod,O,O
4951,CVE-2018-12881,1,exploitation,NOUN,NN,nsubj,O,O
4952,CVE-2018-12881,1,could,VERB,MD,aux,O,O
4953,CVE-2018-12881,1,lead,VERB,VB,ROOT,O,O
4954,CVE-2018-12881,1,to,ADP,IN,prep,O,O
4955,CVE-2018-12881,1,information,NOUN,NN,compound,O,O
4956,CVE-2018-12881,1,disclosure,NOUN,NN,pobj,O,O
4957,CVE-2018-12881,1,.,PUNCT,.,punct,O,O
4958,CVE-2018-16028,0,Adobe,PROPN,NNP,compound,O,O
4959,CVE-2018-16028,0,Acrobat,PROPN,NNP,nmod,pn,pn
4960,CVE-2018-16028,0,and,CCONJ,CC,cc,O,O
4961,CVE-2018-16028,0,Reader,PROPN,NNP,conj,pn,pn
4962,CVE-2018-16028,0,versions,NOUN,NNS,ROOT,O,O
4963,CVE-2018-16028,1,2019.008.20081,NUM,CD,ROOT,vre,vre
4964,CVE-2018-16028,1,and,CCONJ,CC,cc,=,=
4965,CVE-2018-16028,1,earlier,ADV,RBR,conj,<,<
4966,CVE-2018-16028,1,",",PUNCT,",",punct,sp,sp
4967,CVE-2018-16028,1,2019.008.20080,NOUN,NNS,appos,vre,vre
4968,CVE-2018-16028,1,and,CCONJ,CC,cc,=,=
4969,CVE-2018-16028,1,earlier,ADJ,JJR,conj,<,<
4970,CVE-2018-16028,1,",",PUNCT,",",punct,sp,sp
4971,CVE-2018-16028,2,2019.008.20081,NUM,CD,nummod,vre,vre
4972,CVE-2018-16028,2,and,CCONJ,CC,cc,=,=
4973,CVE-2018-16028,2,earlier,ADV,RBR,conj,<,<
4974,CVE-2018-16028,2,",",PUNCT,",",punct,sp,sp
4975,CVE-2018-16028,2,2017.011.30106,NUM,CD,conj,vre,vre
4976,CVE-2018-16028,2,and,CCONJ,CC,cc,=,=
4977,CVE-2018-16028,2,earlier,ADJ,JJR,conj,<,<
4978,CVE-2018-16028,2,version,NOUN,NN,ROOT,O,O
4979,CVE-2018-16028,2,",",PUNCT,",",punct,sp,sp
4980,CVE-2018-16028,2,2017.011.30105,PROPN,NNP,conj,vre,vre
4981,CVE-2018-16028,2,and,CCONJ,CC,cc,=,=
4982,CVE-2018-16028,2,earlier,ADJ,JJR,amod,<,<
4983,CVE-2018-16028,2,version,NOUN,NN,conj,O,O
4984,CVE-2018-16028,2,",",PUNCT,",",punct,sp,sp
4985,CVE-2018-16028,3,2015.006.30457,NUM,CD,nsubj,vre,vre
4986,CVE-2018-16028,3,and,CCONJ,CC,cc,=,=
4987,CVE-2018-16028,3,earlier,ADV,RBR,conj,<,<
4988,CVE-2018-16028,3,",",PUNCT,",",punct,sp,sp
4989,CVE-2018-16028,3,and,CCONJ,CC,cc,sp,sp
4990,CVE-2018-16028,3,2015.006.30456,NOUN,NNS,conj,vre,vre
4991,CVE-2018-16028,3,and,CCONJ,CC,cc,=,=
4992,CVE-2018-16028,3,earlier,ADJ,JJR,advmod,<,<
4993,CVE-2018-16028,3,have,VERB,VBP,ROOT,verb,verb
4994,CVE-2018-16028,3,an,DET,DT,det,O,O
4995,CVE-2018-16028,3,out,ADJ,JJ,advmod,O,O
4996,CVE-2018-16028,3,-,PUNCT,HYPH,punct,O,O
4997,CVE-2018-16028,3,of,ADP,IN,prep,O,O
4998,CVE-2018-16028,3,-,PUNCT,HYPH,punct,O,O
4999,CVE-2018-16028,3,bounds,NOUN,NNS,pobj,O,O
5000,CVE-2018-16028,3,read,VERB,VBP,compound,O,O
5001,CVE-2018-16028,3,vulnerability,NOUN,NN,dobj,O,O
5002,CVE-2018-16028,3,.,PUNCT,.,punct,O,O
5003,CVE-2018-16028,4,Successful,ADJ,JJ,amod,O,O
5004,CVE-2018-16028,4,exploitation,NOUN,NN,nsubj,O,O
5005,CVE-2018-16028,4,could,VERB,MD,aux,O,O
5006,CVE-2018-16028,4,lead,VERB,VB,ROOT,O,O
5007,CVE-2018-16028,4,to,ADP,IN,prep,O,O
5008,CVE-2018-16028,4,information,NOUN,NN,compound,O,O
5009,CVE-2018-16028,4,disclosure,NOUN,NN,pobj,O,O
5010,CVE-2018-16028,4,.,PUNCT,.,punct,O,O
5011,CVE-2018-17438,0,A,DET,DT,det,O,O
5012,CVE-2018-17438,0,SIGFPE,PROPN,NNP,compound,O,O
5013,CVE-2018-17438,0,signal,NOUN,NN,nsubjpass,O,O
5014,CVE-2018-17438,0,is,VERB,VBZ,auxpass,O,O
5015,CVE-2018-17438,0,raised,VERB,VBN,ROOT,O,O
5016,CVE-2018-17438,0,in,ADP,IN,prep,O,O
5017,CVE-2018-17438,0,the,DET,DT,det,O,O
5018,CVE-2018-17438,0,function,NOUN,NN,pobj,O,O
5019,CVE-2018-17438,0,H5D__select_io,PROPN,NNP,npadvmod,O,O
5020,CVE-2018-17438,0,(,PUNCT,-LRB-,punct,O,O
5021,CVE-2018-17438,0,),PUNCT,-RRB-,punct,O,O
5022,CVE-2018-17438,0,of,ADP,IN,prep,O,O
5023,CVE-2018-17438,0,H5Dselect.c,NUM,CD,pobj,O,O
5024,CVE-2018-17438,0,in,ADP,IN,prep,O,O
5025,CVE-2018-17438,0,the,DET,DT,det,O,O
5026,CVE-2018-17438,0,HDF,PROPN,NNP,compound,O,pn
5027,CVE-2018-17438,0,HDF5,PROPN,NNP,pobj,pn,pn
5028,CVE-2018-17438,0,through,ADP,IN,prep,<=,<=
5029,CVE-2018-17438,0,1.10.3,NUM,CD,compound,vre,vre
5030,CVE-2018-17438,0,library,NOUN,NN,pobj,O,O
5031,CVE-2018-17438,0,during,ADP,IN,prep,O,O
5032,CVE-2018-17438,0,an,DET,DT,det,O,O
5033,CVE-2018-17438,0,attempted,VERB,VBN,amod,verb,O
5034,CVE-2018-17438,0,parse,NOUN,NN,pobj,O,O
5035,CVE-2018-17438,0,of,ADP,IN,prep,O,O
5036,CVE-2018-17438,0,a,DET,DT,det,O,O
5037,CVE-2018-17438,0,crafted,VERB,VBN,amod,O,O
5038,CVE-2018-17438,0,HDF,PROPN,NNP,compound,O,O
5039,CVE-2018-17438,0,file,NOUN,NN,pobj,O,O
5040,CVE-2018-17438,0,",",PUNCT,",",punct,O,O
5041,CVE-2018-17438,0,because,ADP,IN,prep,O,O
5042,CVE-2018-17438,0,of,ADP,IN,pcomp,O,O
5043,CVE-2018-17438,0,incorrect,ADJ,JJ,amod,O,O
5044,CVE-2018-17438,0,protection,NOUN,NN,pobj,O,O
5045,CVE-2018-17438,0,against,ADP,IN,prep,O,O
5046,CVE-2018-17438,0,division,NOUN,NN,pobj,O,O
5047,CVE-2018-17438,0,by,ADP,IN,prep,O,O
5048,CVE-2018-17438,0,zero,NUM,CD,pobj,O,O
5049,CVE-2018-17438,0,.,PUNCT,.,punct,O,O
5050,CVE-2018-17438,1,It,PRON,PRP,nsubj,O,O
5051,CVE-2018-17438,1,could,VERB,MD,aux,O,O
5052,CVE-2018-17438,1,allow,VERB,VB,ROOT,O,O
5053,CVE-2018-17438,1,a,DET,DT,det,O,O
5054,CVE-2018-17438,1,remote,ADJ,JJ,amod,O,O
5055,CVE-2018-17438,1,denial,NOUN,NN,dobj,O,O
5056,CVE-2018-17438,1,of,ADP,IN,prep,O,O
5057,CVE-2018-17438,1,service,NOUN,NN,compound,O,O
5058,CVE-2018-17438,1,attack,NOUN,NN,pobj,O,O
5059,CVE-2018-17438,1,.,PUNCT,.,punct,O,O
5060,CVE-2018-17476,0,Incorrect,ADJ,JJ,amod,O,O
5061,CVE-2018-17476,0,dialog,NOUN,NN,compound,O,O
5062,CVE-2018-17476,0,placement,NOUN,NN,nsubj,O,O
5063,CVE-2018-17476,0,in,ADP,IN,prep,O,O
5064,CVE-2018-17476,0,Cast,VERB,VBN,compound,O,O
5065,CVE-2018-17476,0,UI,PROPN,NNP,pobj,O,O
5066,CVE-2018-17476,0,in,ADP,IN,prep,O,O
5067,CVE-2018-17476,0,Google,PROPN,NNP,compound,O,O
5068,CVE-2018-17476,0,Chrome,PROPN,NNP,pobj,pn,pn
5069,CVE-2018-17476,0,prior,ADV,RB,advmod,<,<
5070,CVE-2018-17476,0,to,ADP,IN,prep,<,<
5071,CVE-2018-17476,0,70.0.3538.67,NUM,CD,pobj,vre,vre
5072,CVE-2018-17476,0,allowed,VERB,VBD,ROOT,verb,verb
5073,CVE-2018-17476,0,a,DET,DT,det,O,O
5074,CVE-2018-17476,0,remote,ADJ,JJ,amod,O,O
5075,CVE-2018-17476,0,attacker,NOUN,NN,nsubj,O,O
5076,CVE-2018-17476,0,to,PART,TO,aux,O,O
5077,CVE-2018-17476,0,obscure,VERB,VB,ccomp,O,O
5078,CVE-2018-17476,0,the,DET,DT,det,O,O
5079,CVE-2018-17476,0,full,ADJ,JJ,amod,O,O
5080,CVE-2018-17476,0,screen,NOUN,NN,dobj,O,O
5081,CVE-2018-17476,0,warning,NOUN,NN,acl,O,O
5082,CVE-2018-17476,0,via,ADP,IN,prep,O,O
5083,CVE-2018-17476,0,a,DET,DT,det,O,O
5084,CVE-2018-17476,0,crafted,VERB,VBN,amod,O,O
5085,CVE-2018-17476,0,HTML,PROPN,NNP,compound,O,O
5086,CVE-2018-17476,0,page,NOUN,NN,pobj,O,O
5087,CVE-2018-17476,0,.,PUNCT,.,punct,O,O
5088,CVE-2018-17639,0,This,DET,DT,det,O,O
5089,CVE-2018-17639,0,vulnerability,NOUN,NN,nsubj,O,O
5090,CVE-2018-17639,0,allows,VERB,VBZ,ROOT,O,O
5091,CVE-2018-17639,0,remote,ADJ,JJ,amod,O,O
5092,CVE-2018-17639,0,attackers,NOUN,NNS,nsubj,O,O
5093,CVE-2018-17639,0,to,PART,TO,aux,O,O
5094,CVE-2018-17639,0,execute,VERB,VB,ccomp,O,O
5095,CVE-2018-17639,0,arbitrary,ADJ,JJ,amod,O,O
5096,CVE-2018-17639,0,code,NOUN,NN,dobj,O,O
5097,CVE-2018-17639,0,on,ADP,IN,prep,O,O
5098,CVE-2018-17639,0,vulnerable,ADJ,JJ,amod,O,O
5099,CVE-2018-17639,0,installations,NOUN,NNS,pobj,O,O
5100,CVE-2018-17639,0,of,ADP,IN,prep,O,O
5101,CVE-2018-17639,1,Foxit,PROPN,NNP,compound,O,O
5102,CVE-2018-17639,1,Reader,PROPN,NNP,compound,pn,pn
5103,CVE-2018-17639,1,9.2.0.9297,PROPN,NNP,ROOT,version,version
5104,CVE-2018-17639,1,.,PUNCT,.,punct,O,O
5105,CVE-2018-17639,2,User,NOUN,NN,compound,O,O
5106,CVE-2018-17639,2,interaction,NOUN,NN,nsubjpass,O,O
5107,CVE-2018-17639,2,is,VERB,VBZ,auxpass,O,O
5108,CVE-2018-17639,2,required,VERB,VBN,ROOT,O,O
5109,CVE-2018-17639,2,to,PART,TO,aux,O,O
5110,CVE-2018-17639,2,exploit,VERB,VB,xcomp,O,O
5111,CVE-2018-17639,2,this,DET,DT,det,O,O
5112,CVE-2018-17639,2,vulnerability,NOUN,NN,dobj,O,O
5113,CVE-2018-17639,2,in,ADP,IN,prep,O,O
5114,CVE-2018-17639,2,that,DET,DT,mark,O,O
5115,CVE-2018-17639,2,the,DET,DT,det,O,O
5116,CVE-2018-17639,2,target,NOUN,NN,nsubj,O,O
5117,CVE-2018-17639,2,must,VERB,MD,aux,O,O
5118,CVE-2018-17639,2,visit,VERB,VB,pcomp,O,O
5119,CVE-2018-17639,2,a,DET,DT,det,O,O
5120,CVE-2018-17639,2,malicious,ADJ,JJ,amod,O,O
5121,CVE-2018-17639,2,page,NOUN,NN,dobj,O,O
5122,CVE-2018-17639,2,or,CCONJ,CC,cc,O,O
5123,CVE-2018-17639,2,open,VERB,VB,conj,O,O
5124,CVE-2018-17639,2,a,DET,DT,det,O,O
5125,CVE-2018-17639,2,malicious,ADJ,JJ,amod,O,O
5126,CVE-2018-17639,2,file,NOUN,NN,dobj,O,O
5127,CVE-2018-17639,2,.,PUNCT,.,punct,O,O
5128,CVE-2018-17639,3,The,DET,DT,det,O,O
5129,CVE-2018-17639,3,specific,ADJ,JJ,amod,O,O
5130,CVE-2018-17639,3,flaw,NOUN,NN,nsubj,O,O
5131,CVE-2018-17639,3,exists,VERB,VBZ,ROOT,O,O
5132,CVE-2018-17639,3,within,ADP,IN,prep,O,O
5133,CVE-2018-17639,3,the,DET,DT,det,O,O
5134,CVE-2018-17639,3,handling,NOUN,NN,pobj,O,O
5135,CVE-2018-17639,3,of,ADP,IN,prep,O,O
5136,CVE-2018-17639,3,the,DET,DT,det,O,O
5137,CVE-2018-17639,3,setElement,NOUN,NN,compound,O,O
5138,CVE-2018-17639,3,method,NOUN,NN,pobj,O,O
5139,CVE-2018-17639,3,.,PUNCT,.,punct,O,O
5140,CVE-2018-17639,4,The,DET,DT,det,O,O
5141,CVE-2018-17639,4,issue,NOUN,NN,nsubj,O,O
5142,CVE-2018-17639,4,results,VERB,VBZ,ROOT,O,O
5143,CVE-2018-17639,4,from,ADP,IN,prep,O,O
5144,CVE-2018-17639,4,the,DET,DT,det,O,O
5145,CVE-2018-17639,4,lack,NOUN,NN,pobj,O,O
5146,CVE-2018-17639,4,of,ADP,IN,prep,O,O
5147,CVE-2018-17639,4,validating,VERB,VBG,pcomp,O,O
5148,CVE-2018-17639,4,the,DET,DT,det,O,O
5149,CVE-2018-17639,4,existence,NOUN,NN,dobj,O,O
5150,CVE-2018-17639,4,of,ADP,IN,prep,O,O
5151,CVE-2018-17639,4,an,DET,DT,det,O,O
5152,CVE-2018-17639,4,object,NOUN,NN,pobj,O,O
5153,CVE-2018-17639,4,prior,ADV,RB,advmod,O,O
5154,CVE-2018-17639,4,to,ADP,IN,prep,O,O
5155,CVE-2018-17639,4,performing,VERB,VBG,pcomp,O,O
5156,CVE-2018-17639,4,operations,NOUN,NNS,dobj,O,O
5157,CVE-2018-17639,4,on,ADP,IN,prep,O,O
5158,CVE-2018-17639,4,the,DET,DT,det,O,O
5159,CVE-2018-17639,4,object,NOUN,NN,pobj,O,O
5160,CVE-2018-17639,4,.,PUNCT,.,punct,O,O
5161,CVE-2018-17639,5,An,DET,DT,det,O,O
5162,CVE-2018-17639,5,attacker,NOUN,NN,nsubj,O,O
5163,CVE-2018-17639,5,can,VERB,MD,aux,O,O
5164,CVE-2018-17639,5,leverage,VERB,VB,ROOT,O,O
5165,CVE-2018-17639,5,this,DET,DT,det,O,O
5166,CVE-2018-17639,5,vulnerability,NOUN,NN,dobj,O,O
5167,CVE-2018-17639,5,to,PART,TO,aux,O,O
5168,CVE-2018-17639,5,execute,VERB,VB,advcl,O,O
5169,CVE-2018-17639,5,code,NOUN,NN,dobj,O,O
5170,CVE-2018-17639,5,in,ADP,IN,prep,O,O
5171,CVE-2018-17639,5,the,DET,DT,det,O,O
5172,CVE-2018-17639,5,context,NOUN,NN,pobj,O,O
5173,CVE-2018-17639,5,of,ADP,IN,prep,O,O
5174,CVE-2018-17639,5,the,DET,DT,det,O,O
5175,CVE-2018-17639,5,current,ADJ,JJ,amod,O,O
5176,CVE-2018-17639,5,process,NOUN,NN,pobj,O,O
5177,CVE-2018-17639,5,.,PUNCT,.,punct,O,O
5178,CVE-2018-17639,6,Was,VERB,VBD,ROOT,O,O
5179,CVE-2018-17639,6,ZDI,PROPN,NNP,compound,O,O
5180,CVE-2018-17639,6,-,PUNCT,HYPH,punct,O,O
5181,CVE-2018-17639,6,CAN-6475,PROPN,NNP,nsubj,O,O
5182,CVE-2018-17639,6,.,PUNCT,.,punct,O,O
5183,CVE-2018-17659,0,This,DET,DT,det,O,O
5184,CVE-2018-17659,0,vulnerability,NOUN,NN,nsubj,O,O
5185,CVE-2018-17659,0,allows,VERB,VBZ,ROOT,O,O
5186,CVE-2018-17659,0,remote,ADJ,JJ,amod,O,O
5187,CVE-2018-17659,0,attackers,NOUN,NNS,nsubj,O,O
5188,CVE-2018-17659,0,to,PART,TO,aux,O,O
5189,CVE-2018-17659,0,execute,VERB,VB,ccomp,O,O
5190,CVE-2018-17659,0,arbitrary,ADJ,JJ,amod,O,O
5191,CVE-2018-17659,0,code,NOUN,NN,dobj,O,O
5192,CVE-2018-17659,0,on,ADP,IN,prep,O,O
5193,CVE-2018-17659,0,vulnerable,ADJ,JJ,amod,O,O
5194,CVE-2018-17659,0,installations,NOUN,NNS,pobj,O,O
5195,CVE-2018-17659,0,of,ADP,IN,prep,O,O
5196,CVE-2018-17659,1,Foxit,PROPN,NNP,compound,O,O
5197,CVE-2018-17659,1,Reader,PROPN,NNP,compound,pn,pn
5198,CVE-2018-17659,1,9.2.0.9297,PROPN,NNP,ROOT,version,version
5199,CVE-2018-17659,1,.,PUNCT,.,punct,O,O
5200,CVE-2018-17659,2,User,NOUN,NN,compound,O,O
5201,CVE-2018-17659,2,interaction,NOUN,NN,nsubjpass,O,O
5202,CVE-2018-17659,2,is,VERB,VBZ,auxpass,O,O
5203,CVE-2018-17659,2,required,VERB,VBN,ROOT,O,O
5204,CVE-2018-17659,2,to,PART,TO,aux,O,O
5205,CVE-2018-17659,2,exploit,VERB,VB,xcomp,O,O
5206,CVE-2018-17659,2,this,DET,DT,det,O,O
5207,CVE-2018-17659,2,vulnerability,NOUN,NN,dobj,O,O
5208,CVE-2018-17659,2,in,ADP,IN,prep,O,O
5209,CVE-2018-17659,2,that,DET,DT,mark,O,O
5210,CVE-2018-17659,2,the,DET,DT,det,O,O
5211,CVE-2018-17659,2,target,NOUN,NN,nsubj,O,O
5212,CVE-2018-17659,2,must,VERB,MD,aux,O,O
5213,CVE-2018-17659,2,visit,VERB,VB,pcomp,O,O
5214,CVE-2018-17659,2,a,DET,DT,det,O,O
5215,CVE-2018-17659,2,malicious,ADJ,JJ,amod,O,O
5216,CVE-2018-17659,2,page,NOUN,NN,dobj,O,O
5217,CVE-2018-17659,2,or,CCONJ,CC,cc,O,O
5218,CVE-2018-17659,2,open,VERB,VB,conj,O,O
5219,CVE-2018-17659,2,a,DET,DT,det,O,O
5220,CVE-2018-17659,2,malicious,ADJ,JJ,amod,O,O
5221,CVE-2018-17659,2,file,NOUN,NN,dobj,O,O
5222,CVE-2018-17659,2,.,PUNCT,.,punct,O,O
5223,CVE-2018-17659,3,The,DET,DT,det,O,O
5224,CVE-2018-17659,3,specific,ADJ,JJ,amod,O,O
5225,CVE-2018-17659,3,flaw,NOUN,NN,nsubj,O,O
5226,CVE-2018-17659,3,exists,VERB,VBZ,ROOT,O,O
5227,CVE-2018-17659,3,within,ADP,IN,prep,O,O
5228,CVE-2018-17659,3,the,DET,DT,det,O,O
5229,CVE-2018-17659,3,handling,NOUN,NN,pobj,O,O
5230,CVE-2018-17659,3,of,ADP,IN,prep,O,O
5231,CVE-2018-17659,3,the,DET,DT,det,O,O
5232,CVE-2018-17659,3,title,NOUN,NN,compound,O,O
5233,CVE-2018-17659,3,property,NOUN,NN,pobj,O,O
5234,CVE-2018-17659,3,of,ADP,IN,prep,O,O
5235,CVE-2018-17659,3,a,DET,DT,det,O,O
5236,CVE-2018-17659,3,Host,PROPN,NNP,compound,O,O
5237,CVE-2018-17659,3,object,NOUN,NN,pobj,O,O
5238,CVE-2018-17659,3,.,PUNCT,.,punct,O,O
5239,CVE-2018-17659,4,The,DET,DT,det,O,O
5240,CVE-2018-17659,4,issue,NOUN,NN,nsubj,O,O
5241,CVE-2018-17659,4,results,VERB,VBZ,ROOT,O,O
5242,CVE-2018-17659,4,from,ADP,IN,prep,O,O
5243,CVE-2018-17659,4,the,DET,DT,det,O,O
5244,CVE-2018-17659,4,lack,NOUN,NN,pobj,O,O
5245,CVE-2018-17659,4,of,ADP,IN,prep,O,O
5246,CVE-2018-17659,4,validating,VERB,VBG,pcomp,O,O
5247,CVE-2018-17659,4,the,DET,DT,det,O,O
5248,CVE-2018-17659,4,existence,NOUN,NN,dobj,O,O
5249,CVE-2018-17659,4,of,ADP,IN,prep,O,O
5250,CVE-2018-17659,4,an,DET,DT,det,O,O
5251,CVE-2018-17659,4,object,NOUN,NN,pobj,O,O
5252,CVE-2018-17659,4,prior,ADV,RB,advmod,O,O
5253,CVE-2018-17659,4,to,ADP,IN,prep,O,O
5254,CVE-2018-17659,4,performing,VERB,VBG,pcomp,O,O
5255,CVE-2018-17659,4,operations,NOUN,NNS,dobj,O,O
5256,CVE-2018-17659,4,on,ADP,IN,prep,O,O
5257,CVE-2018-17659,4,the,DET,DT,det,O,O
5258,CVE-2018-17659,4,object,NOUN,NN,pobj,O,O
5259,CVE-2018-17659,4,.,PUNCT,.,punct,O,O
5260,CVE-2018-17659,5,An,DET,DT,det,O,O
5261,CVE-2018-17659,5,attacker,NOUN,NN,nsubj,O,O
5262,CVE-2018-17659,5,can,VERB,MD,aux,O,O
5263,CVE-2018-17659,5,leverage,VERB,VB,ROOT,O,O
5264,CVE-2018-17659,5,this,DET,DT,det,O,O
5265,CVE-2018-17659,5,vulnerability,NOUN,NN,dobj,O,O
5266,CVE-2018-17659,5,to,PART,TO,aux,O,O
5267,CVE-2018-17659,5,execute,VERB,VB,advcl,O,O
5268,CVE-2018-17659,5,code,NOUN,NN,dobj,O,O
5269,CVE-2018-17659,5,in,ADP,IN,prep,O,O
5270,CVE-2018-17659,5,the,DET,DT,det,O,O
5271,CVE-2018-17659,5,context,NOUN,NN,pobj,O,O
5272,CVE-2018-17659,5,of,ADP,IN,prep,O,O
5273,CVE-2018-17659,5,the,DET,DT,det,O,O
5274,CVE-2018-17659,5,current,ADJ,JJ,amod,O,O
5275,CVE-2018-17659,5,process,NOUN,NN,pobj,O,O
5276,CVE-2018-17659,5,.,PUNCT,.,punct,O,O
5277,CVE-2018-17659,6,Was,VERB,VBD,ROOT,O,O
5278,CVE-2018-17659,6,ZDI,PROPN,NNP,compound,O,O
5279,CVE-2018-17659,6,-,PUNCT,HYPH,punct,O,O
5280,CVE-2018-17659,6,CAN-6511,PROPN,NNP,nsubj,O,O
5281,CVE-2018-17659,6,.,PUNCT,.,punct,O,O
5282,CVE-2018-17669,0,This,DET,DT,det,O,O
5283,CVE-2018-17669,0,vulnerability,NOUN,NN,nsubj,O,O
5284,CVE-2018-17669,0,allows,VERB,VBZ,ROOT,O,O
5285,CVE-2018-17669,0,remote,ADJ,JJ,amod,O,O
5286,CVE-2018-17669,0,attackers,NOUN,NNS,nsubj,O,O
5287,CVE-2018-17669,0,to,PART,TO,aux,O,O
5288,CVE-2018-17669,0,execute,VERB,VB,ccomp,O,O
5289,CVE-2018-17669,0,arbitrary,ADJ,JJ,amod,O,O
5290,CVE-2018-17669,0,code,NOUN,NN,dobj,O,O
5291,CVE-2018-17669,0,on,ADP,IN,prep,O,O
5292,CVE-2018-17669,0,vulnerable,ADJ,JJ,amod,O,O
5293,CVE-2018-17669,0,installations,NOUN,NNS,pobj,O,O
5294,CVE-2018-17669,0,of,ADP,IN,prep,O,O
5295,CVE-2018-17669,1,Foxit,PROPN,NNP,compound,O,O
5296,CVE-2018-17669,1,Reader,PROPN,NNP,compound,pn,pn
5297,CVE-2018-17669,1,9.2.0.9297,PROPN,NNP,ROOT,version,version
5298,CVE-2018-17669,1,.,PUNCT,.,punct,O,O
5299,CVE-2018-17669,2,User,NOUN,NN,compound,O,O
5300,CVE-2018-17669,2,interaction,NOUN,NN,nsubjpass,O,O
5301,CVE-2018-17669,2,is,VERB,VBZ,auxpass,O,O
5302,CVE-2018-17669,2,required,VERB,VBN,ROOT,O,O
5303,CVE-2018-17669,2,to,PART,TO,aux,O,O
5304,CVE-2018-17669,2,exploit,VERB,VB,xcomp,O,O
5305,CVE-2018-17669,2,this,DET,DT,det,O,O
5306,CVE-2018-17669,2,vulnerability,NOUN,NN,dobj,O,O
5307,CVE-2018-17669,2,in,ADP,IN,prep,O,O
5308,CVE-2018-17669,2,that,DET,DT,mark,O,O
5309,CVE-2018-17669,2,the,DET,DT,det,O,O
5310,CVE-2018-17669,2,target,NOUN,NN,nsubj,O,O
5311,CVE-2018-17669,2,must,VERB,MD,aux,O,O
5312,CVE-2018-17669,2,visit,VERB,VB,pcomp,O,O
5313,CVE-2018-17669,2,a,DET,DT,det,O,O
5314,CVE-2018-17669,2,malicious,ADJ,JJ,amod,O,O
5315,CVE-2018-17669,2,page,NOUN,NN,dobj,O,O
5316,CVE-2018-17669,2,or,CCONJ,CC,cc,O,O
5317,CVE-2018-17669,2,open,VERB,VB,conj,O,O
5318,CVE-2018-17669,2,a,DET,DT,det,O,O
5319,CVE-2018-17669,2,malicious,ADJ,JJ,amod,O,O
5320,CVE-2018-17669,2,file,NOUN,NN,dobj,O,O
5321,CVE-2018-17669,2,.,PUNCT,.,punct,O,O
5322,CVE-2018-17669,3,The,DET,DT,det,O,O
5323,CVE-2018-17669,3,specific,ADJ,JJ,amod,O,O
5324,CVE-2018-17669,3,flaw,NOUN,NN,nsubj,O,O
5325,CVE-2018-17669,3,exists,VERB,VBZ,ROOT,O,O
5326,CVE-2018-17669,3,within,ADP,IN,prep,O,O
5327,CVE-2018-17669,3,the,DET,DT,det,O,O
5328,CVE-2018-17669,3,handling,NOUN,NN,pobj,O,O
5329,CVE-2018-17669,3,of,ADP,IN,prep,O,O
5330,CVE-2018-17669,3,the,DET,DT,det,O,O
5331,CVE-2018-17669,3,name,NOUN,NN,compound,O,O
5332,CVE-2018-17669,3,property,NOUN,NN,pobj,O,O
5333,CVE-2018-17669,3,of,ADP,IN,prep,O,O
5334,CVE-2018-17669,3,a,DET,DT,det,O,O
5335,CVE-2018-17669,3,XFA,PROPN,NNP,compound,O,O
5336,CVE-2018-17669,3,object,NOUN,NN,pobj,O,O
5337,CVE-2018-17669,3,.,PUNCT,.,punct,O,O
5338,CVE-2018-17669,4,The,DET,DT,det,O,O
5339,CVE-2018-17669,4,issue,NOUN,NN,nsubj,O,O
5340,CVE-2018-17669,4,results,VERB,VBZ,ROOT,O,O
5341,CVE-2018-17669,4,from,ADP,IN,prep,O,O
5342,CVE-2018-17669,4,the,DET,DT,det,O,O
5343,CVE-2018-17669,4,lack,NOUN,NN,pobj,O,O
5344,CVE-2018-17669,4,of,ADP,IN,prep,O,O
5345,CVE-2018-17669,4,validating,VERB,VBG,pcomp,O,O
5346,CVE-2018-17669,4,the,DET,DT,det,O,O
5347,CVE-2018-17669,4,existence,NOUN,NN,dobj,O,O
5348,CVE-2018-17669,4,of,ADP,IN,prep,O,O
5349,CVE-2018-17669,4,an,DET,DT,det,O,O
5350,CVE-2018-17669,4,object,NOUN,NN,pobj,O,O
5351,CVE-2018-17669,4,prior,ADV,RB,advmod,O,O
